,Unnamed: 0,Platform,Brand,Category,Product_Name,Price,Reviewer,Review,Review_splitted,Product_Purchase,Ratings,Date_Of_Review,Response,topic,Polarity,Predicted_Polarity
9210,9821,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,habibahbtibrahim,fast delivery. ordered sunday evening received on tuesday morning 👍👍great deal!,ordered sunday evening received on tuesday morning great deal, B5 TOFFEE,5.0,9/10/2019 14:13,no,delivery,1,1
9211,9822,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,kaycanla,suggest maybelline to put up some swatches of the various shades as it can't easily be found online. mfg date of powder foundation is 2019 but loose powder is mid 2018.,suggest maybelle to put up some swatches of the various shades as it can not easily be found online, PO3 WARM NUDE,5.0,4/24/2019 10:35,no,quality,0,0
9212,9823,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,kaycanla,suggest maybelline to put up some swatches of the various shades as it can't easily be found online. mfg date of powder foundation is 2019 but loose powder is mid 2018.,meg date of powder foundation is 2019 but loose powder is mid 2018, PO3 WARM NUDE,5.0,4/24/2019 10:35,no,quality,0,0
9213,9824,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,syuracutee,delivery after a week. price was cheaper than retail price. got it at a steal.,delivery after a week, O3 NATURAL BUFF,5.0,6/14/2019 0:52,no,delivery,0,0
9214,9825,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,syuracutee,delivery after a week. price was cheaper than retail price. got it at a steal.,price was cheaper than retail price, O3 NATURAL BUFF,5.0,6/14/2019 0:52,no,price,1,1
9215,9826,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,syuracutee,delivery after a week. price was cheaper than retail price. got it at a steal.,got it at a steal, O3 NATURAL BUFF,5.0,6/14/2019 0:52,no,no_topic,1,0
9216,9827,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,nickting2822,all items received very quickly. order delivered very next day after order. looks authentic. yet to try,all items received very quickly, BO0 PORECELAIN,5.0,8/21/2019 12:58,no,delivery,0,0
9217,9828,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,nickting2822,all items received very quickly. order delivered very next day after order. looks authentic. yet to try,order delivered very next day after order, BO0 PORECELAIN,5.0,8/21/2019 12:58,no,delivery,0,0
9218,9829,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,nickting2822,all items received very quickly. order delivered very next day after order. looks authentic. yet to try,looks authentic, BO0 PORECELAIN,5.0,8/21/2019 12:58,no,quality,1,0
9219,9830,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,nickting2822,all items received very quickly. order delivered very next day after order. looks authentic. yet to try,yet to try, BO0 PORECELAIN,5.0,8/21/2019 12:58,no,no_topic,0,0
9220,9831,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,deelala,super fast delivery👍🏼,super fast delivery, PO3 WARM NUDE,5.0,9/13/2019 15:01,yes,delivery,1,1
9221,9832,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,rose.yus,fast delivery and received in good condition.. price is cheaper than retail.,fast delivery and received in good condition price is cheaper than retail, O3 NATURAL BUFF,5.0,9/5/2019 11:17,no,delivery,1,1
9222,9833,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,educare.earth,reasonable delivery. manufacturing dates of foundation 11/2018.,reasonable delivery, O1 CLASSIC IVORY,5.0,5/30/2019 19:26,no,delivery,1,0
9223,9834,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,educare.earth,reasonable delivery. manufacturing dates of foundation 11/2018.,manufacturing dates of foundation 11 2018, O1 CLASSIC IVORY,5.0,5/30/2019 19:26,no,quality,0,0
9224,9835,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,ritakris83,seller packed in a well manner.. including adding free remover.. all was good.. and fast. thank you,seller packed in a well manner including adding free remover all was good and fast, B5 TOFFEE,5.0,8/23/2019 18:49,no,delivery,1,1
9225,9836,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,ritakris83,seller packed in a well manner.. including adding free remover.. all was good.. and fast. thank you,thank you, B5 TOFFEE,5.0,8/23/2019 18:49,no,no_topic,0,0
9226,9837,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,pockystitch,fast delivery & good deal cos have discount,fast delivery good deal cos have discount, O3 NATURAL BUFF,4.0,8/21/2019 19:01,no,price,1,1
9227,9838,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,aliceyew62,well received and very happy with these products.  will definitely order again.,well received and very happy with these products, B1 NATURAL BEIGE,5.0,8/16/2019 20:45,no,delivery,1,1
9228,9839,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,aliceyew62,well received and very happy with these products.  will definitely order again.,will definitely order again, B1 NATURAL BEIGE,5.0,8/16/2019 20:45,no,quality,0,0
9229,9840,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,irenesiew123,very fast delivery. item packed nicely.,very fast delivery, B1 NATURAL BEIGE,5.0,8/21/2019 12:41,no,delivery,1,1
9230,9841,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,irenesiew123,very fast delivery. item packed nicely.,item packed nicely, B1 NATURAL BEIGE,5.0,8/21/2019 12:41,no,delivery,1,0
9231,9842,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,isabellarose2876,"handy compact, good and smooth. light coverage.",handy compact good and smooth, BO0 PORECELAIN,5.0,4/11/2019 20:29,no,quality,1,1
9232,9843,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,isabellarose2876,"handy compact, good and smooth. light coverage.",light coverage, BO0 PORECELAIN,5.0,4/11/2019 20:29,no,quality,0,0
9233,9844,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,glenda1984,never receive items!,never receive items, O1 CLASSIC IVORY,1.0,4/5/2019 18:50,no,delivery,0,0
9234,9845,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,nazzyyyyy,no comments/review is an image,no comments review is an image, B4 SUN BEIGE,5.0,3/14/2020 12:27,no,no_topic,0,0
9235,9846,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,yenitadevi94,no comments/review is an image,no comments review is an image, B1 NATURAL BEIGE,5.0,3/8/2020 10:25,no,no_topic,0,0
9236,9847,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,sarahtys,no comments/review is an image,no comments review is an image, O3 NATURAL BUFF,5.0,3/7/2020 13:22,no,no_topic,0,0
9237,9848,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,norlizahmahmad,no comments/review is an image,no comments review is an image, 235 PURE BEIGE,5.0,3/13/2020 13:28,no,no_topic,0,0
9238,9849,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,zhangzhongmao,no comments/review is an image,no comments review is an image, B1 NATURAL BEIGE,5.0,2/13/2020 15:28,no,no_topic,0,0
9239,9850,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,linzique,no comments/review is an image,no comments review is an image, O3 NATURAL BUFF,5.0,1/9/2020 7:30,no,no_topic,0,0
9240,9851,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,_alfiaa,no comments/review is an image,no comments review is an image, B4 SUN BEIGE,5.0,1/1/2020 11:53,no,no_topic,0,0
9241,9852,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,aaleyra,no comments/review is an image,no comments review is an image, B1 NATURAL BEIGE,5.0,12/6/2019 21:04,no,no_topic,0,0
9242,9853,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,kimotubic,no comments/review is an image,no comments review is an image, O1 CLASSIC IVORY,5.0,11/14/2019 8:13,no,no_topic,0,0
9243,9854,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,rbhnar,no comments/review is an image,no comments review is an image, PO3 WARM NUDE,5.0,11/9/2019 10:13,no,no_topic,0,0
9244,9855,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,123cy,no comments/review is an image,no comments review is an image, O1 CLASSIC IVORY,5.0,11/7/2019 15:56,no,no_topic,0,0
9245,9856,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,nyein68,no comments/review is an image,no comments review is an image, B1 NATURAL BEIGE,5.0,11/4/2019 22:36,no,no_topic,0,0
9246,9857,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,atikahadzamy,no comments/review is an image,no comments review is an image, B1 NATURAL BEIGE,5.0,10/4/2019 10:23,no,no_topic,0,0
9247,9858,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,sparklingbeautyz,no comments/review is an image,no comments review is an image, B5 TOFFEE,5.0,9/27/2019 17:51,no,no_topic,0,0
9248,9859,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,qilz_27,no comments/review is an image,no comments review is an image, O3 NATURAL BUFF,5.0,9/14/2019 12:11,yes,no_topic,0,0
9249,9860,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,shahrizalsalim27,no comments/review is an image,no comments review is an image, B1 NATURAL BEIGE,5.0,8/27/2019 16:05,no,no_topic,0,0
9250,9861,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,wangjun11281,no comments/review is an image,no comments review is an image, B1 NATURAL BEIGE,5.0,4/23/2019 12:36,no,no_topic,0,0
9251,9862,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,azur22,no comments/review is an image,no comments review is an image, B4 SUN BEIGE,5.0,4/8/2019 11:28,no,no_topic,0,0
9252,9863,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,zuhairahrz,no comments/review is an image,no comments review is an image, B1 NATURAL BEIGE,5.0,8/5/2019 14:21,no,no_topic,0,0
9253,9864,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,amiliachow,no comments/review is an image,no comments review is an image, PO3 WARM NUDE,5.0,8/1/2019 19:58,no,no_topic,0,0
9254,9865,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,knshfdzl,no comments/review is an image,no comments review is an image, B4 SUN BEIGE,5.0,8/10/2019 21:33,no,no_topic,0,0
9255,9866,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,_.eenu._,"right - store bought 
left - shopee 
the one on right packaging is different because it is manufactured in malaysia while the left one is from new york but the formula is soooo different. i don't like it.:/ its oily and not seamless or matte and also not full coverage definitely. can see acne scar",right store bought left hope the one on right packaging is different because it is manufactured in malaysia while the left one is from new york but the formula is soo different, Sun Beige,3.0,3/11/2020 23:06,no,delivery,0,0
9256,9867,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,_.eenu._,"right - store bought 
left - shopee 
the one on right packaging is different because it is manufactured in malaysia while the left one is from new york but the formula is soooo different. i don't like it.:/ its oily and not seamless or matte and also not full coverage definitely. can see acne scar",i do not like it, Sun Beige,3.0,3/11/2020 23:06,no,quality,-1,1
9257,9868,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,_.eenu._,"right - store bought 
left - shopee 
the one on right packaging is different because it is manufactured in malaysia while the left one is from new york but the formula is soooo different. i don't like it.:/ its oily and not seamless or matte and also not full coverage definitely. can see acne scar",its oily and not seamless or matte and also not full coverage definitely, Sun Beige,3.0,3/11/2020 23:06,no,quality,-1,0
9258,9869,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,_.eenu._,"right - store bought 
left - shopee 
the one on right packaging is different because it is manufactured in malaysia while the left one is from new york but the formula is soooo different. i don't like it.:/ its oily and not seamless or matte and also not full coverage definitely. can see acne scar",can see acne scar, Sun Beige,3.0,3/11/2020 23:06,no,no_topic,-1,0
9259,9870,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,honeynu77,"received in good condition, bought during sale and lucky left 2 bottles for my shade. thanks",received in good condition bought during sale and lucky left 2 bottles for my shade, Warm Nude,5.0,3/10/2020 21:20,no,delivery,1,1
9260,9871,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,honeynu77,"received in good condition, bought during sale and lucky left 2 bottles for my shade. thanks",thanks, Warm Nude,5.0,3/10/2020 21:20,no,no_topic,0,0
9261,9872,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,wathi_66,"nicely pack with bubble wrap, delivery is fast. will buy again as good received in good condition...",nicely pack with bubble wrap delivery is fast, Natural Beige,5.0,3/12/2020 14:35,no,delivery,1,1
9262,9873,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,wathi_66,"nicely pack with bubble wrap, delivery is fast. will buy again as good received in good condition...",will buy again as good received in good condition, Natural Beige,5.0,3/12/2020 14:35,no,delivery,1,1
9263,9874,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,roxannemariel,"fast delivery, the colour is suited for asian and lasts long.
recieved free lip colour! thanks 😍",fast delivery the colour is suited for asian and lasts long, Warm Nude,5.0,3/7/2020 13:40,no,delivery,0,1
9264,9875,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,roxannemariel,"fast delivery, the colour is suited for asian and lasts long.
recieved free lip colour! thanks 😍",received free lip colour, Warm Nude,5.0,3/7/2020 13:40,no,price,1,1
9265,9876,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,roxannemariel,"fast delivery, the colour is suited for asian and lasts long.
recieved free lip colour! thanks 😍",thanks, Warm Nude,5.0,3/7/2020 13:40,no,no_topic,0,0
9266,9877,Shopee,Maybelline,Foundation,Maybelline Superstay Full Coverage Foundation 6 Shades,14.94,sashinisubra,"received the products really fast. good packaging. but when i opened, the bottles were very hot. haven't try yet.. but worth the buy!",received the products really fast, Sun Beige,5.0,3/11/2020 14:50,no,delivery,1,1
