,Unnamed:_0,Platform,Brand,Category,Product_Name,Price,Reviewer,Review,Review_splitted,Product_Purchase,Ratings,Date_Of_Review,Response,topic
11087,11087,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kellysiah1999,"wow so many items!! love love love love love it 😍😍😍 thanks innisfree! delivery was good, called sf express to arrange redelivery and surprisingly everything went smoothly. received about a week after placing order on 12.12",received about a week after placing order on 12 12,,5.0,2019-12-19 21:01:00,no,delivery
11088,11088,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,pokkagt,item was received in good condition. can't wait to test it out and see if it works.,item was received in good condition,,5.0,2019-12-24 00:14:00,no,delivery
11089,11089,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,pokkagt,item was received in good condition. can't wait to test it out and see if it works.,can not wait to test it out and see if it works,,5.0,2019-12-24 00:14:00,no,quality
11090,11090,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,extraweirdinary,got my stuff within 5 days of order!!!! yayerssss its really worth cause the pomegranate cleanser alone is already 20+ and the hair mask is about 20 so yes super worth!!!,got my stuff within 5 days of order,,5.0,2019-12-18 14:17:00,no,no_topic
11091,11091,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,extraweirdinary,got my stuff within 5 days of order!!!! yayerssss its really worth cause the pomegranate cleanser alone is already 20+ and the hair mask is about 20 so yes super worth!!!,layers its really worth cause the pomegranate cleanser alone is already 20 and the hair mask is about 20 so yes super worth,,5.0,2019-12-18 14:17:00,no,price
11092,11092,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,aarila,the bundle is quite worthy as it consists of a good range of product. delivery is very prompt too! thks...,the bundle is quite worthy as it consists of a good range of product,,5.0,2019-12-13 13:28:00,no,quality
11093,11093,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,aarila,the bundle is quite worthy as it consists of a good range of product. delivery is very prompt too! thks...,delivery is very prompt too,,5.0,2019-12-13 13:28:00,no,delivery
11094,11094,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,aarila,the bundle is quite worthy as it consists of a good range of product. delivery is very prompt too! thks...,this,,5.0,2019-12-13 13:28:00,no,no_topic
11095,11095,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,magicyx,"fast delivery(2days), products are in good shape, expiry date is 2022. love the lipstick >.< there are 2 mask too (but i didn't put it in picture cuz i gave it to my mum)",fast delivery days products are in good shape expiry date is 2022 love the lipstick there are 2 mask too but i did not put it in picture cut i gave it to my mum,,5.0,2019-12-14 17:51:00,no,quality
11096,11096,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,electricshock,good deal and fast delivery,good deal and fast delivery,,5.0,2019-12-15 12:57:00,no,delivery
11097,11097,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,lyntai,bought twice. expiry 2020. worth the price,bought twice,,5.0,2019-12-22 09:15:00,no,no_topic
11098,11098,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,lyntai,bought twice. expiry 2020. worth the price,expiry 2020 worth the price,,5.0,2019-12-22 09:15:00,no,price
11099,11099,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,lyntai,bought twice. expiry 2020. worth the price,bought twice,,5.0,2019-12-22 09:15:00,no,no_topic
11100,11100,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,lyntai,bought twice. expiry 2020. worth the price,expiry 2020 worth the price,,5.0,2019-12-22 09:15:00,no,price
11101,11101,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fourlayerz,"worth it ! excited to try these new products, there are 7 items in this $48 set. awesome surprise box. i'll buy more in the future. 😁😁😁",worth it,,5.0,2019-12-13 20:14:00,no,price
11102,11102,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fourlayerz,"worth it ! excited to try these new products, there are 7 items in this $48 set. awesome surprise box. i'll buy more in the future. 😁😁😁",excited to try these new products there are 7 items in this 48 set,,5.0,2019-12-13 20:14:00,no,no_topic
11103,11103,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fourlayerz,"worth it ! excited to try these new products, there are 7 items in this $48 set. awesome surprise box. i'll buy more in the future. 😁😁😁",awesome surprise box,,5.0,2019-12-13 20:14:00,no,quality
11104,11104,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fourlayerz,"worth it ! excited to try these new products, there are 7 items in this $48 set. awesome surprise box. i'll buy more in the future. 😁😁😁",I will buy more in the future,,5.0,2019-12-13 20:14:00,no,quality
11105,11105,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,elaineshen53,fast delivery within a day... bundle deal with loads of saving. will grab again definitely if avail! awesomeness,fast delivery within a day bundle deal with loads of saving,,5.0,2019-12-13 21:42:00,no,delivery
11106,11106,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,elaineshen53,fast delivery within a day... bundle deal with loads of saving. will grab again definitely if avail! awesomeness,will grab again definitely if avail,,5.0,2019-12-13 21:42:00,no,no_topic
11107,11107,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,elaineshen53,fast delivery within a day... bundle deal with loads of saving. will grab again definitely if avail! awesomeness,awesomeness,,5.0,2019-12-13 21:42:00,no,quality
11108,11108,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,petrinasim,good buy! spent over $80 free bag (in pic),good buy,,5.0,2019-12-16 21:43:00,no,quality
11109,11109,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,petrinasim,good buy! spent over $80 free bag (in pic),spent over 80 free bag in pic,,5.0,2019-12-16 21:43:00,no,price
11110,11110,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kairinu,awesome and value for money!tks!,awesome and value for money tvs,,5.0,2019-12-14 09:33:00,no,price
11111,11111,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,chestyyyyyy,"love this innisfree mystery box. gave it to my gf, she love it very much. asked her is it worth it, she said hell ya. all should get. another thing is that maybe the mystery box packaging should be nicer.",love this innisfree mystery box,,5.0,2019-12-14 16:17:00,no,quality
11112,11112,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,chestyyyyyy,"love this innisfree mystery box. gave it to my gf, she love it very much. asked her is it worth it, she said hell ya. all should get. another thing is that maybe the mystery box packaging should be nicer.",gave it to my of she love it very much,,5.0,2019-12-14 16:17:00,no,quality
11113,11113,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,chestyyyyyy,"love this innisfree mystery box. gave it to my gf, she love it very much. asked her is it worth it, she said hell ya. all should get. another thing is that maybe the mystery box packaging should be nicer.",asked her is it worth it she said hell ya,,5.0,2019-12-14 16:17:00,no,price
11114,11114,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,chestyyyyyy,"love this innisfree mystery box. gave it to my gf, she love it very much. asked her is it worth it, she said hell ya. all should get. another thing is that maybe the mystery box packaging should be nicer.",all should get,,5.0,2019-12-14 16:17:00,no,no_topic
11115,11115,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,chestyyyyyy,"love this innisfree mystery box. gave it to my gf, she love it very much. asked her is it worth it, she said hell ya. all should get. another thing is that maybe the mystery box packaging should be nicer.",another thing is that maybe the mystery box packaging should be nicer,,5.0,2019-12-14 16:17:00,no,delivery
11116,11116,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,enyasmum,super great deal!! so much better than buying from retail!! thank you,super great deal,,5.0,2019-12-12 22:43:00,no,price
11117,11117,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,enyasmum,super great deal!! so much better than buying from retail!! thank you,so much better than buying from retail,,5.0,2019-12-12 22:43:00,no,no_topic
11118,11118,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,enyasmum,super great deal!! so much better than buying from retail!! thank you,thank you,,5.0,2019-12-12 22:43:00,no,no_topic
11119,11119,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kxkxyy,super worth!,super worth,,5.0,2019-12-18 19:53:00,no,price
11120,11120,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kylawong09,"order received in good condition! there are 2 sheet masks hidden away in the back. 1st time getting the brand box, worth it!",order received in good condition,,5.0,2019-12-07 13:34:00,no,delivery
11121,11121,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kylawong09,"order received in good condition! there are 2 sheet masks hidden away in the back. 1st time getting the brand box, worth it!",there are 2 sheet masks hidden away in the back,,5.0,2019-12-07 13:34:00,no,quality
11122,11122,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kylawong09,"order received in good condition! there are 2 sheet masks hidden away in the back. 1st time getting the brand box, worth it!",st time getting the brand box worth it,,5.0,2019-12-07 13:34:00,no,price
11123,11123,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,jianyang9010,fast delivery nice!,fast delivery nice,,5.0,2019-12-19 16:18:00,no,delivery
11124,11124,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fangyi.odelia,love the products. got it during 12.12 and i received it the next day! fast delivery!,love the products,,5.0,2019-12-14 12:59:00,no,quality
11125,11125,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fangyi.odelia,love the products. got it during 12.12 and i received it the next day! fast delivery!,got it during 12 12 and i received it the next day,,5.0,2019-12-14 12:59:00,no,delivery
11126,11126,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fangyi.odelia,love the products. got it during 12.12 and i received it the next day! fast delivery!,fast delivery,,5.0,2019-12-14 12:59:00,no,delivery
11127,11127,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,hueyyiiiii,items are really value for money!,items are really value for money,,5.0,2019-12-14 16:14:00,no,price
11128,11128,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ravenchad,nice package and deal during black friday sales . worth it. but delivery takes so long.,nice package and deal during black friday sales,,5.0,2019-12-10 22:31:00,no,price
11129,11129,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ravenchad,nice package and deal during black friday sales . worth it. but delivery takes so long.,worth it,,5.0,2019-12-10 22:31:00,no,price
11130,11130,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ravenchad,nice package and deal during black friday sales . worth it. but delivery takes so long.,but delivery takes so long,,5.0,2019-12-10 22:31:00,no,delivery
11131,11131,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ahpang,no comments/review is an image,no comments review is an image,,5.0,2020-02-25 11:59:00,no,no_topic
11132,11132,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,alicetran2811,no comments/review is an image,no comments review is an image,,5.0,2020-02-15 01:11:00,no,no_topic
11133,11133,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,shopholicxo,no comments/review is an image,no comments review is an image,,5.0,2020-02-06 20:30:00,no,no_topic
11134,11134,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,gloriaalarconoh,no comments/review is an image,no comments review is an image,,5.0,2020-02-05 21:19:00,no,no_topic
11135,11135,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,octopang,no comments/review is an image,no comments review is an image,,5.0,2020-02-03 11:24:00,no,no_topic
11136,11136,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,adsum95,no comments/review is an image,no comments review is an image,,5.0,2020-01-28 20:59:00,no,no_topic
11137,11137,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,yeok1,no comments/review is an image,no comments review is an image,,5.0,2020-01-24 10:11:00,no,no_topic
11138,11138,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,skw99,no comments/review is an image,no comments review is an image,,5.0,2020-01-22 19:50:00,no,no_topic
11139,11139,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kiyurui,no comments/review is an image,no comments review is an image,,5.0,2020-01-08 08:55:00,no,no_topic
11140,11140,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,steventam21,no comments/review is an image,no comments review is an image,,5.0,2020-01-09 02:16:00,no,no_topic
11141,11141,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,joycekhooph,no comments/review is an image,no comments review is an image,,5.0,2019-12-30 20:23:00,no,no_topic
11142,11142,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,absolutebargain,no comments/review is an image,no comments review is an image,,5.0,2019-12-23 15:18:00,no,no_topic
11143,11143,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,keithccys,no comments/review is an image,no comments review is an image,,5.0,2019-12-26 12:37:00,no,no_topic
11144,11144,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,eighteenthings,no comments/review is an image,no comments review is an image,,5.0,2019-12-23 13:43:00,no,no_topic
11145,11145,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,drownin666,no comments/review is an image,no comments review is an image,,5.0,2019-12-13 11:34:00,no,no_topic
11146,11146,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ilikeleeks,no comments/review is an image,no comments review is an image,,5.0,2019-12-13 21:18:00,no,no_topic
11147,11147,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,sasmithaalv,no comments/review is an image,no comments review is an image,,5.0,2019-12-14 13:08:00,no,no_topic
11148,11148,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,quekkailun,no comments/review is an image,no comments review is an image,,5.0,2019-12-12 01:14:00,no,no_topic
