,ID,Brand,Category,Product Name ,Price,Reviewer,Review,Product Purchase,Ratings,Date Of Review,Response,tokenized_review,Polarity,Score
5106,2066,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Cherlyntxl from www.tryandreview.com,it is also good for people with dry or sensitive skin,lume (ml):925,5,19-Feb-20,no,"['good', 'people', 'dry', 'sensitive', 'skin']",1,2
5107,2066,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Cherlyntxl from www.tryandreview.com,what is best is that it is not oily and it makes my face feels really smooth afterwards,lume (ml):925,5,19-Feb-20,no,"['good', 'make', 'face', 'feel', 'smooth']",1,2
5108,2067,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , AprilYew from www.tryandreview.com,it is gentle on skin yet clean thoroughly,lume (ml):925,5,19-Feb-20,no,"['gentle', 'skin', 'clean']",1,2
5109,2067,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , AprilYew from www.tryandreview.com,no remaining make up on cotton when i clean and time using toner,lume (ml):925,5,19-Feb-20,no,"['remain', 'make', 'cotton', 'clean', 'time', 'use', 'toner']",1,1
5110,2067,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , AprilYew from www.tryandreview.com,used for two nights and no redness or allergic reaction,lume (ml):925,5,19-Feb-20,no,"['use', 'night', 'redness', 'allergic', 'reaction']",-1,-1
5111,2067,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , AprilYew from www.tryandreview.com,i have combined skin and i dont feel tightness or tingling on cheeks area,lume (ml):925,5,19-Feb-20,no,"['combine', 'skin', 'feel', 'tightness', 'tingle', 'cheek', 'area']",1,1
5112,2067,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , AprilYew from www.tryandreview.com,will definitely recommend to friends,lume (ml):925,5,19-Feb-20,no,"['recommend', 'friend']",1,1
5113,2068,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , missglitterydots from www.tryandreview.com,being blessed with ultra sensitive comb skin I am always searching for the ultimate facial cleanser,lume (ml):925,5,19-Feb-20,no,"['ultra', 'sensitive', 'comb', 'skin', 'search', 'ultimate', 'facial', 'cleanser']",1,1
5114,2068,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , missglitterydots from www.tryandreview.com,I have tried numerous cleansers and cleansing tools including clarisonic but they always make my skin feel tight and my face would itch the next few days causing unsightly dry patches of skin,lume (ml):925,5,19-Feb-20,no,"['try', 'numerous', 'cleanser', 'cleansing', 'tool', 'include', 'clarisonic', 'make', 'skin', 'feel', 'tight', 'face', 'would', 'itch', 'next', 'day', 'cause', 'dry', 'patch']",-1,-1
5115,2068,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , missglitterydots from www.tryandreview.com,but this micellar water is my holy grail it is easy to clean my make up and it does not strip my face of its natural oil,lume (ml):925,5,19-Feb-20,no,"['micellar', 'easy', 'clean', 'make', 'strip', 'face', 'natural', 'oil']",1,2
5116,2068,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , missglitterydots from www.tryandreview.com,so glad to be given this opportunity to try this,lume (ml):925,5,19-Feb-20,no,"['glad', 'give', 'opportunity', 'try']",1,1
5117,2069,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Putweee from www.tryandreview.com,it does not leave my face feeling tight and stripped of moisture do not have to wash face after removing makeup with this product and wont break me out it also does not hurt the eyes when removing eye makeup,lume (ml):925,5,19-Feb-20,no,"['leave', 'face', 'feel', 'tight', 'stripped', 'moisture', 'wash', 'face', 'remove', 'makeup', 'product', 'will', 'break', 'hurt', 'eye', 'remove', 'eye', 'makeup']",-1,-2
5118,2069,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Putweee from www.tryandreview.com,claims to remove light make up but it removes my heavy makeup wear as good too,lume (ml):925,5,19-Feb-20,no,"['claim', 'remove', 'light', 'make', 'remove', 'heavy', 'makeup', 'wear', 'good']",1,1
5119,2069,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Putweee from www.tryandreview.com,also does not have an annoying aftermath of using where the skin feels uncomfortable like other cleansing water does,lume (ml):925,5,19-Feb-20,no,"['annoy', 'aftermath', 'use', 'skin', 'feel', 'uncomfortable', 'cleansing', 'water']",-1,-2
5120,2069,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Putweee from www.tryandreview.com,i feel squeaky clean after every use and even use it if im not wearing makeup but wants to clean my face,lume (ml):925,5,19-Feb-20,no,"['feel', 'clean', 'use', 'use', 'be', 'wear', 'makeup', 'want', 'clean', 'face']",1,2
5121,2070,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , clairenge from www.tryandreview.com,as my face is combination skin so i do not like to use oily based makeup remover and yet this is the best worth product that i have used all the way,lume (ml):925,5,19-Feb-20,no,"['face', 'combination', 'skin', 'use', 'base', 'makeup', 'good', 'worth', 'product', 'use', 'way']",1,2
5122,2070,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , clairenge from www.tryandreview.com,it clean all the makeup eye makeup lipstick,lume (ml):925,5,19-Feb-20,no,[],0,0
5123,2071,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , yanapeacee from www.tryandreview.com,love this product since it has no fragrances and it wipes away my makeup in one swipe,lume (ml):925,5,19-Feb-20,no,"['love', 'product', 'fragrance', 'wipe', 'makeup', 'swipe']",0,0
5124,2071,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , yanapeacee from www.tryandreview.com,it does leave any residue and does leave the skin dry,lume (ml):925,5,19-Feb-20,no,"['leave', 'residue', 'leave', 'skin', 'dry']",0,0
5125,2071,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , yanapeacee from www.tryandreview.com,it also does leave skin feeling tacky and its not harsh to the skin either,lume (ml):925,5,19-Feb-20,no,"['leave', 'skin', 'feel', 'tacky', 'harsh', 'skin']",-1,-2
5126,2071,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , yanapeacee from www.tryandreview.com,would totally recommend this to my family and friends,lume (ml):925,5,19-Feb-20,no,"['would', 'recommend', 'family', 'friend']",1,1
5127,2072,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Sarahnyy from www.tryandreview.com,i am able to remove my make up effortlessly even my eyeliner,lume (ml):925,5,19-Feb-20,no,"['able', 'remove', 'make', 'eyeliner']",0,0
5128,2072,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Sarahnyy from www.tryandreview.com,using garnier micellar cleansing water i am able to remove my makeup fully by only using with just 2 cotton pads the best point is that it is not oily at all and it does not have any scent,lume (ml):925,5,19-Feb-20,no,"['use', 'garni', 'micellar', 'cleansing', 'water', 'able', 'remove', 'makeup', 'use', 'cotton', 'pad', 'good', 'point', 'oily', 'scent']",1,1
5129,2073,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Juneohzn from www.tryandreview.com,I have switched to micellar type formulas an about a year ago and have tried various brands,lume (ml):925,4,19-Feb-20,no,"['switch', 'micellar', 'type', 'formula', 'year', 'try', 'various', 'brand']",0,0
5130,2073,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Juneohzn from www.tryandreview.com,lanier micellar cleaning stands out because it does not not sting my eyes,lume (ml):925,4,19-Feb-20,no,"['micellar', 'cleaning', 'stand', 'ste', 'eye']",0,0
5131,2073,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Juneohzn from www.tryandreview.com,perfect for removing eye makeup,lume (ml):925,4,19-Feb-20,no,"['perfect', 'remove', 'eye', 'makeup']",1,1
5132,2073,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Juneohzn from www.tryandreview.com,formula is not oily and gentle on the the skin,lume (ml):925,4,19-Feb-20,no,"['gentle', 'skin']",1,1
5133,2074,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , axmyxx from www.tryandreview.com,this product is amazing,lume (ml):925,5,19-Feb-20,no,"['product', 'amazing']",1,1
5134,2074,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , axmyxx from www.tryandreview.com,it really does it jobs in just one swipe your makeup is remove,lume (ml):925,5,19-Feb-20,no,"['job', 'swipe', 'makeup', 'remove']",-1,-1
5135,2074,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , axmyxx from www.tryandreview.com,not much product is needed to take off your makeup too,lume (ml):925,5,19-Feb-20,no,"['much', 'product', 'need', 'take', 'makeup']",0,0
5136,2074,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , axmyxx from www.tryandreview.com,after removing my makeup with it when i cleanse my face with a face wash the water is almost clear,lume (ml):925,5,19-Feb-20,no,"['remove', 'makeup', 'face', 'face', 'wash', 'water', 'clear']",1,1
5137,2074,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , axmyxx from www.tryandreview.com,really love it and will buy again and recommend it to my girlfriends,lume (ml):925,5,19-Feb-20,no,"['love', 'buy', 'recommend', 'girlfriend']",1,2
5138,2075,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Vithi from www.tryandreview.com,removes all my make up in one swipe and leaves no sticky residue behind,lume (ml):925,4,19-Feb-20,no,"['remove', 'make', 'swipe', 'leave', 'sticky', 'residue']",-1,-2
5139,2075,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Vithi from www.tryandreview.com,great for a fast cleanse with no work,lume (ml):925,4,19-Feb-20,no,"['great', 'fast', 'cleanse', 'work']",1,3
5140,2075,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Vithi from www.tryandreview.com,does not case break out,lume (ml):925,4,19-Feb-20,no,[],0,0
5141,2075,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Vithi from www.tryandreview.com,there is no need for double cleaning,lume (ml):925,4,19-Feb-20,no,"['need', 'double', 'cleaning']",0,0
5142,2076,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , victoriayhq from www.tryandreview.com,removed makeup effortlessly no tugging on eyelids especially to remove eyeliner and mascara,lume (ml):925,5,19-Feb-20,no,"['remove', 'makeup', 'tug', 'eyelid', 'remove']",0,0
5143,2076,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , victoriayhq from www.tryandreview.com,fully removed all makeup residue with just 2 cotton pads,lume (ml):925,5,19-Feb-20,no,"['remove', 'makeup', 'residue', 'cotton', 'pad']",0,0
5144,2076,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , victoriayhq from www.tryandreview.com,face felt smooth and not drying after using the micellar water,lume (ml):925,5,19-Feb-20,no,"['face', 'feel', 'smooth', 'drying', 'use', 'micellar', 'water']",1,1
5145,2077,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Serra from www.tryandreview.com,easy to remove my makeup lip and eye,lume (ml):925,5,19-Feb-20,no,"['easy', 'makeup', 'lip', 'eye']",1,1
5146,2077,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Serra from www.tryandreview.com,this micellar cleansing water pink suitable for my oily skin after use not sticky,lume (ml):925,5,19-Feb-20,no,"['micellar', 'cleansing', 'water', 'pink', 'suitable', 'oily', 'skin', 'use', 'sticky']",0,0
5147,2077,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , Serra from www.tryandreview.com,i like it,lume (ml):925,5,19-Feb-20,no,[],0,0
5148,2078,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , bakersaddict from www.tryandreview.com,i have tested this product on my hands with makeup such as foundation eyeliner eyeshadow lipstick eyebrow products,lume (ml):925,5,19-Feb-20,no,"['test', 'product', 'hand', 'eyebrow', 'product']",0,0
5149,2078,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , bakersaddict from www.tryandreview.com,application is really easy to use however it is really big and bulky for travel usage,lume (ml):925,5,19-Feb-20,no,"['application', 'easy', 'use', 'big', 'bulky', 'travel', 'usage']",0,0
5150,2078,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , bakersaddict from www.tryandreview.com,application does not come with any weird smells or fragrance which is good which means that there int any additional ingredients,lume (ml):925,5,19-Feb-20,no,"['application', 'come', 'weird', 'smell', 'fragrance', 'good', 'mean', 'additional', 'ingredient']",-1,-1
5151,2078,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , bakersaddict from www.tryandreview.com,makeup is easily removed with this micellar water but it could not remove the liquid lipstick and left a smudge,lume (ml):925,5,19-Feb-20,no,"['remove', 'micellar', 'water', 'could', 'remove', 'liquid', 'lipstick', 'leave', 'smudge']",-1,-1
5152,2078,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , bakersaddict from www.tryandreview.com,after usage it leaves skin soft and smooth not tacky like the other brand i have used,lume (ml):925,5,19-Feb-20,no,"['usage', 'leave', 'skin', 'soft', 'smooth', 'tacky', 'brand', 'use']",1,1
5153,2078,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , bakersaddict from www.tryandreview.com,overall good product,lume (ml):925,5,19-Feb-20,no,"['overall', 'good', 'product']",1,1
5154,2078,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , bakersaddict from www.tryandreview.com,highly recommend,lume (ml):925,5,19-Feb-20,no,['recommend'],1,1
5155,2079,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , vanessaeex from www.tryandreview.com,the micellar water is amazing,lume (ml):925,5,19-Feb-20,no,"['micellar', 'water', 'amazing']",1,1
5156,2079,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , vanessaeex from www.tryandreview.com,the scentless makeup remover looked exactly like water since it is crystal clear and scentless,lume (ml):925,5,19-Feb-20,no,"['look', 'water', 'crystal', 'clear', 'scentless']",1,1
5157,2079,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , vanessaeex from www.tryandreview.com,despite that it removed my makeup effortlessly,lume (ml):925,5,19-Feb-20,no,"['remove', 'makeup']",0,0
5158,2079,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , vanessaeex from www.tryandreview.com,my face feels really clean and smooth after each time i use the micellar water,lume (ml):925,5,19-Feb-20,no,"['face', 'feel', 'clean', 'smooth', 'time', 'use', 'micellar', 'water']",1,2
5159,2079,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , vanessaeex from www.tryandreview.com,it is also gentle to the skin as my face does not get red after using the product,lume (ml):925,5,19-Feb-20,no,"['gentle', 'skin', 'face', 'get', 'red', 'use', 'product']",1,1
5160,2079,Garnier,Makeup Removers,[Super Value Pack] Garnier Micellar Water Pink (For Sensitive Skin),$41.70 , vanessaeex from www.tryandreview.com,would definitely purchase more once I am done with this bottle,lume (ml):925,5,19-Feb-20,no,"['would', 'purchase', 'do', 'bottle']",0,0
